Name,SMILES,Cation_SMILES,Anion_SMILES,Reduction Potential (V),Oxidation Potential (V),ECW (V)
tetrapentylammonium nitrate,CCCCC[N+](CCCCC)(CCCCC)CCCCC.O=[N+]([O-])[O-],CCCCC[N+](CCCCC)(CCCCC)CCCCC,O=[N+]([O-])[O-],-0.6953841599999038,0.1507779199998911,0.8461620799997949
tetrapentylammonium chloride,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Cl-],CCCCC[N+](CCCCC)(CCCCC)CCCCC,[Cl-],-0.6953841599999038,-0.7622934400004309,-0.0669092800005271
tetrapentylammonium perchlorate,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[O-][Cl+3]([O-])([O-])[O-],CCCCC[N+](CCCCC)(CCCCC)CCCCC,[O-][Cl+3]([O-])([O-])[O-],-0.6953841599999038,1.516808159998581,2.2121923199984845
"1-pentyl-1-methylpyrrolidinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.079325599999757,2.363283040000678,4.442608640000435
N-pentyl-N-methylpyrrolidinium perfluorobutylsulfonate,CCCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCC[N+]1(C)CCCC1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2.079325599999757,2.263140799994071,4.342466399993828
pentylammonium formate,CCCCC[NH3+].O=C[O-],CCCCC[NH3+],O=C[O-],-0.840667519999843,-0.4839857600002149,0.3566817599996281
1-pentyl-3-methylpyridinium chloride,CCCCC[n+]1cccc(C)c1.[Cl-],CCCCC[n+]1cccc(C)c1,[Cl-],0.1121158399991682,-0.7622934400004309,-0.874409279999599
1-pentylpyridinium bis(trifluoromethylsulfonyl)amide,CCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCC[n+]1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.21685759999942,2.363283040000678,2.146425440001258
1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.354374880000378,2.363283040000678,3.7176579200010558
1-methyl-3-pentylimidazolium chloride,CCCCC[n+]1ccn(C)c1.[Cl-],CCCCC[n+]1ccn(C)c1,[Cl-],-1.354374880000378,-0.7622934400004309,0.5920814399999472
N-pentylbenzothiazolium hexafluorophosphate,CCCCC[n+]1csc2ccccc21.F[P-](F)(F)(F)(F)F,CCCCC[n+]1csc2ccccc21,F[P-](F)(F)(F)(F)F,0.1194788799988231,4.568990879999146,4.449512000000323
1-amyl-3-methylimidazolium hexafluorophosphate,CCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,CCCCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,-1.354377599999444,4.568990879999146,5.92336847999859
1-amyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,CCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.354377599999444,2.363283040000678,3.7176606400001218
1-pentylimidazolium  L-lactate,CCCCCn1cc[nH+]c1.C[C@H](O)C(=O)[O-],CCCCCn1cc[nH+]c1,C[C@H](O)C(=O)[O-],-1.198818079998855,-0.1697931200006142,1.0290249599982408
1-(1-propoxymethyl)-3-(1-butoxymethyl)imidazolium hexafluorophosphate,CCCCOC[n+]1ccn(COCCC)c1.F[P-](F)(F)(F)(F)F,CCCCOC[n+]1ccn(COCCC)c1,F[P-](F)(F)(F)(F)F,-1.451247680000088,4.568990879999146,6.020238559999234
"1,3-di(1-butoxymethyl)imidazolium hexafluorophosphate",CCCCOCn1cc[n+](COCCCC)c1.F[P-](F)(F)(F)(F)F,CCCCOCn1cc[n+](COCCCC)c1,F[P-](F)(F)(F)(F)F,-0.8135463999996686,4.568990879999146,5.3825372799988145
1-butyloxymethylimidazolium  L-lactate,CCCCOCn1cc[nH+]c1.C[C@H](O)C(=O)[O-],CCCCOCn1cc[nH+]c1,C[C@H](O)C(=O)[O-],-1.972386080000106,-0.1697931200006142,1.8025929599994919
Trimethyl-butylammonium Mesylate,CCCC[N+](C)(C)C.CS(=O)(=O)[O-],CCCC[N+](C)(C)C,CS(=O)(=O)[O-],-1.969570879999483,0.3353761600004503,2.3049470399999334
butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.969570879999483,2.363283040000678,4.3328539200001615
Dimethyl-ethyl-butylammonium Ethylsulfate,CCCC[N+](C)(C)CC.CCOS(=O)(=O)[O-],CCCC[N+](C)(C)CC,CCOS(=O)(=O)[O-],-2.104621599999283,1.248564480000786,3.353186080000069
dimethyl-ethyl-butylammonium tetrafluoroborate,CCCC[N+](C)(C)CC.F[B-](F)(F)F,CCCC[N+](C)(C)CC,F[B-](F)(F)F,-2.104621599999283,3.808310239999682,5.912931839998965
"N-butyl-N,N-dimethyl-N-ethylammonium bis(trifluoromethanesulfonyl)amide",CCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.104621599999283,2.363283040000678,4.467904639999961
dibutyldimethylammonium hexafluorophosphate,CCCC[N+](C)(C)CCCC.F[P-](F)(F)(F)(F)F,CCCC[N+](C)(C)CCCC,F[P-](F)(F)(F)(F)F,0.176495519998352,4.568990879999146,4.392495360000794
"N,N-diethyl-N-methylbutan-1-aminium trifluoro(perfluorobutyl)borate",CCCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N+](C)(CC)CC,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.346397120000111,2.562841280000574,3.9092384000006852
"N, N-diethyl-N-methyl-N-(n-butyl)ammonium (heptafluoro-n-propyl)trifluoroborate",CCCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N+](C)(CC)CC,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.346397120000111,2.577537439994702,3.923934559994813
"N,N-diethyl-N-methylbutan-1-aminium trifluoro(perfluoroethyl)borate",CCCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)F,CCCC[N+](C)(CC)CC,F[B-](F)(F)C(F)(F)C(F)(F)F,-1.346397120000111,2.634105280000003,3.9805024000001143
"N,N-diethyl-N-methylbutan-1-aminium trifluoro(trifluoromethyl)borate",CCCC[N+](C)(CC)CC.F[B-](F)(F)C(F)(F)F,CCCC[N+](C)(CC)CC,F[B-](F)(F)C(F)(F)F,-1.346397120000111,2.747997120001273,4.094394240001384
"N,N-diethyl-N-methylbutan-1-aminium tetrafluoroborate",CCCC[N+](C)(CC)CC.F[B-](F)(F)F,CCCC[N+](C)(CC)CC,F[B-](F)(F)F,-1.346397120000111,3.808310239999682,5.154707359999793
"N,N-diethyl-N-methylbutan-1-aminium bis((trifluoromethyl)sulfonyl)amide",CCCC[N+](C)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+](C)(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.346397120000111,2.363283040000678,3.709680160000789
"N,N-dibutyl-N-methyl-1-butanaminium methyl sulfate",CCCC[N+](C)(CCCC)CCCC.COS(=O)(=O)[O-],CCCC[N+](C)(CCCC)CCCC,COS(=O)(=O)[O-],-2.215535040001888,0.8402543999994663,3.0557894400013543
tributylmethylammonium methanesulfonate,CCCC[N+](C)(CCCC)CCCC.CS(=O)(=O)[O-],CCCC[N+](C)(CCCC)CCCC,CS(=O)(=O)[O-],-2.215535040001888,0.3353761600004503,2.5509112000023384
tributylmethylammonium trifluoromethanesulfonate,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)F,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([O-])C(F)(F)F,-2.215535040001888,2.288967200001534,4.504502240003422
tributylmethylammonium hydrogen sulfate,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([O-])O,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([O-])O,-2.215535040001888,0.8855396800004742,3.1010747200023623
"N,N,N',N',N''-pentamethyl-N''-butyl-guanidinium  nitrate",CCCC[N+](C)=C(N(C)C)N(C)C.O=[N+]([O-])[O-],CCCC[N+](C)=C(N(C)C)N(C)C,O=[N+]([O-])[O-],-1.714355999999717,0.1507779199998911,1.8651339199996082
tetrabutylammonium L-alaninate,CCCC[N+](CCCC)(CCCC)CCCC.C[C@H](N)C(=O)[O-],CCCC[N+](CCCC)(CCCC)CCCC,C[C@H](N)C(=O)[O-],-2.37495967999952,-0.6545243199997826,1.7204353599997373
tetrabutylammonium p-toluenesulfonate,CCCC[N+](CCCC)(CCCC)CCCC.Cc1ccc(S(=O)(=O)[O-])cc1,CCCC[N+](CCCC)(CCCC)CCCC,Cc1ccc(S(=O)(=O)[O-])cc1,-2.37495967999952,0.8446553599994875,3.2196150399990073
"tetrabutylammonium 4,5-dicyanoimidazolate",CCCC[N+](CCCC)(CCCC)CCCC.N#Cc1nc[n-]c1C#N,CCCC[N+](CCCC)(CCCC)CCCC,N#Cc1nc[n-]c1C#N,-2.37495967999952,0.2941273600010019,2.6690870400005218
tetrabutylammonium L-arginate,CCCC[N+](CCCC)(CCCC)CCCC.N=C(N)NCCC[C@H](N)C(=O)[O-],CCCC[N+](CCCC)(CCCC)CCCC,N=C(N)NCCC[C@H](N)C(=O)[O-],-2.37495967999952,-0.6312438400004252,1.7437158399990946
tetrabutylammonium D-phenylalaninate,CCCC[N+](CCCC)(CCCC)CCCC.N[C@H](Cc1ccccc1)C(=O)[O-],CCCC[N+](CCCC)(CCCC)CCCC,N[C@H](Cc1ccccc1)C(=O)[O-],-2.37495967999952,3.808310239999682,6.183269919999201
"tetrabutylammonium 4-nitro-1,2,3-triazolate",CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])C1([N+](=O)[O-])C=NN=N1,CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1([N+](=O)[O-])C=NN=N1,-2.37495967999952,-0.4800199999990951,1.8949396800004248
"tetrabutylammonium 3,5-dinitro-1,2,4-triazolate",CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])C1([N+](=O)[O-])N=NC([N+](=O)[O-])=N1,CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C1([N+](=O)[O-])N=NC([N+](=O)[O-])=N1,-2.37495967999952,1.943453759999064,4.318413439998584
tetrabutylammonium 5-nitro-benzotriazolate,CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])c1c([N+](=O)[O-])ccc2[nH]nnc12,CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])c1c([N+](=O)[O-])ccc2[nH]nnc12,-2.37495967999952,2.562841280000574,4.937800960000094
Tetrabutylammonium picolinate,CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])c1ccccn1,CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])c1ccccn1,-2.37495967999952,0.3353761600004503,2.71033583999997
Tetrabutylammonium nicotinate,CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])c1cccnc1,CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])c1cccnc1,-2.37495967999952,-2.396608159999906,-0.021648480000385995
tetrabutylammonium tetrazolate,CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])c1nnn[nH]1,CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])c1nnn[nH]1,-2.37495967999952,0.8400558399996587,3.2150155199991786
Tetrabutylammonium Formate,CCCC[N+](CCCC)(CCCC)CCCC.O=C[O-],CCCC[N+](CCCC)(CCCC)CCCC,O=C[O-],-2.37495967999952,-0.4839857600002149,1.890973919999305
Tetrabutylammonium Dihydrogen phosphate,CCCC[N+](CCCC)(CCCC)CCCC.O=P([O-])(O)O,CCCC[N+](CCCC)(CCCC)CCCC,O=P([O-])(O)O,-2.37495967999952,1.404434080001519,3.7793937600010388
tetrabutylammonium tris[(trifluoromethyl)sulfonyl]methide,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.37495967999952,2.113089279995037,4.488048959994557
tetrabutylammonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.37495967999952,2.363283040000678,4.738242720000198
tetrabutylammonium perfluorobutanesulfonate,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2.37495967999952,2.263140799994071,4.638100479993591
Tetrabutylammonium Trifluoromethanesulfonate,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)F,CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])C(F)(F)F,-2.37495967999952,2.288967200001534,4.663926880001053
tetrabutylammonium hydrogen sulfate,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])O,-2.37495967999952,0.8855396800004742,3.260499359999994
"tetrabutylammonium 2,2,3,3,4,4,5,5-octafluoropentyl sulfate",CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])OCC(F)(F)C(F)(F)C(F)(F)C(F)F,CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-2.37495967999952,0.57538351999934,2.95034319999886
"tetrabutylammonium 2,2,3,3-tetrafluoropropyl sulfate",CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])OCC(F)(F)C(F)F,CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])OCC(F)(F)C(F)F,-2.37495967999952,1.332840960000757,3.7078006400002765
"tetrabutylammonium 2,2,2-trifluoroethyl sulfate",CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])OCC(F)(F)F,CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])OCC(F)(F)F,-2.37495967999952,0.3457447999987009,2.7207044799982207
tetrabutylammonium Nitrate,CCCC[N+](CCCC)(CCCC)CCCC.O=[N+]([O-])[O-],CCCC[N+](CCCC)(CCCC)CCCC,O=[N+]([O-])[O-],-2.37495967999952,0.1507779199998911,2.525737599999411
"tetrabutylammonium 2,4-dinitroimidazolate",CCCC[N+](CCCC)(CCCC)CCCC.O=[N+]([O-])c1c[n-]c([N+](=O)[O-])n1,CCCC[N+](CCCC)(CCCC)CCCC,O=[N+]([O-])c1c[n-]c([N+](=O)[O-])n1,-2.37495967999952,0.9093478399994268,3.2843075199989467
tetrabutylammonium 4-nitroimidazolate,CCCC[N+](CCCC)(CCCC)CCCC.O=[N+]([O-])c1c[n-]cn1,CCCC[N+](CCCC)(CCCC)CCCC,O=[N+]([O-])c1c[n-]cn1,-2.37495967999952,-0.1613203199988131,2.2136393600007067
"1-butanaminium, N.N.N-tributyl-, salt with 2,4,6-trinitrophenol (1:1)",CCCC[N+](CCCC)(CCCC)CCCC.O=[N+]([O-])c1cc([N+](=O)[O-])c([O-])c([N+](=O)[O-])c1,CCCC[N+](CCCC)(CCCC)CCCC,O=[N+]([O-])c1cc([N+](=O)[O-])c([O-])c([N+](=O)[O-])c1,-2.37495967999952,0.8234366399983255,3.1983963199978453
tetrabutylammonium 5-nitrobenzimidazolate,CCCC[N+](CCCC)(CCCC)CCCC.O=[N+]([O-])c1ccc2nc[n-]c2c1,CCCC[N+](CCCC)(CCCC)CCCC,O=[N+]([O-])c1ccc2nc[n-]c2c1,-2.37495967999952,-0.05523760000163769,2.319722079997882
"tetrabutylammonium 4,5-dinitroimidazolate",CCCC[N+](CCCC)(CCCC)CCCC.O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-],CCCC[N+](CCCC)(CCCC)CCCC,O=[N+]([O-])c1nc[n-]c1[N+](=O)[O-],-2.37495967999952,0.7274668800022113,3.102426560001731
tetrabutylammonium chloride,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CCCC[N+](CCCC)(CCCC)CCCC,[Cl-],-2.37495967999952,-0.7622934400004309,1.612666239999089
tetrabutylammonium perchlorate,CCCC[N+](CCCC)(CCCC)CCCC.[O-][Cl+3]([O-])([O-])[O-],CCCC[N+](CCCC)(CCCC)CCCC,[O-][Cl+3]([O-])([O-])[O-],-2.37495967999952,1.516808159998581,3.891767839998101
3-tri-n-butylammoniopropanesulfonic acid hydrosulfate,CCCC[N+](CCCC)(CCCC)CCCS(=O)(=O)O.O=S(=O)([O-])O,CCCC[N+](CCCC)(CCCC)CCCS(=O)(=O)O,O=S(=O)([O-])O,-2.273011360001183,0.8855396800004742,3.158551040001657
dibutyltetramethylguanidinium dicyanamide,CCCC[N+](CCCC)=C(N(C)C)N(C)C.N#C[N-]C#N,CCCC[N+](CCCC)=C(N(C)C)N(C)C,N#C[N-]C#N,-1.751823999999433,-0.117386880000268,1.634437119999165
N-methyl-N-butyl-piperidinium (heptafluoro-n-propyl)trifluoroborate,CCCC[N+]1(C)CCCCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N+]1(C)CCCCC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2.17567888000016,2.577537439994702,4.753216319994862
N-methyl-N-butyl-piperidinium pentafluoroethyltrifluoroborate,CCCC[N+]1(C)CCCCC1.F[B-](F)(F)C(F)(F)C(F)(F)F,CCCC[N+]1(C)CCCCC1,F[B-](F)(F)C(F)(F)C(F)(F)F,-2.17567888000016,2.634105280000003,4.809784160000163
N-methyl-N-butyl-piperidinium trifluoromethyltrifluoroborate,CCCC[N+]1(C)CCCCC1.F[B-](F)(F)C(F)(F)F,CCCC[N+]1(C)CCCCC1,F[B-](F)(F)C(F)(F)F,-2.17567888000016,2.747997120001273,4.923676000001433
N-methyl-N-butyl-piperidinium tetrafluoroborate,CCCC[N+]1(C)CCCCC1.F[B-](F)(F)F,CCCC[N+]1(C)CCCCC1,F[B-](F)(F)F,-2.17567888000016,3.808310239999682,5.983989119999842
1-butyl-1-methylpiperidinium hexafluorophosphate,CCCC[N+]1(C)CCCCC1.F[P-](F)(F)(F)(F)F,CCCC[N+]1(C)CCCCC1,F[P-](F)(F)(F)(F)F,-2.17567888000016,4.568990879999146,6.744669759999306
1-butyl-1-methylpiperidinium thiocyanate,CCCC[N+]1(C)CCCCC1.N#C[S-],CCCC[N+]1(C)CCCCC1,N#C[S-],-2.17567888000016,-0.7994431999997147,1.3762356800004452
N-methyl-N-butyl-piperidinium difluorophosphate,CCCC[N+]1(C)CCCCC1.O=P([O-])(F)F,CCCC[N+]1(C)CCCCC1,O=P([O-])(F)F,-2.17567888000016,1.417438399998682,3.593117279998842
N-methyl-N-butyl-piperidinium bis((trifluoromethyl)sulfonyl)imide,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.17567888000016,2.363283040000678,4.538961920000838
1-butyl-1-methylpiperidinium trifluoromethanesulfonate,CCCC[N+]1(C)CCCCC1.O=S(=O)([O-])C(F)(F)F,CCCC[N+]1(C)CCCCC1,O=S(=O)([O-])C(F)(F)F,-2.17567888000016,2.288967200001534,4.464646080001694
N-butyl-N-methyloxazolidinium (nonafluoro-n-butyl)trifluoroborate,CCCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N+]1(C)CCOC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.899530880000057,2.562841280000574,4.462372160000631
N-butyl-N-methyloxazolidinium (heptafluoro-n-propyl)trifluoroborate,CCCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N+]1(C)CCOC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.899530880000057,2.577537439994702,4.477068319994759
N-butyl-N-methyloxazolidinium pentafluoroethyltrifluoroborate,CCCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)F,CCCC[N+]1(C)CCOC1,F[B-](F)(F)C(F)(F)C(F)(F)F,-1.899530880000057,2.634105280000003,4.53363616000006
N-butyl-N-methyloxazolidinium tetrafluoroborate,CCCC[N+]1(C)CCOC1.F[B-](F)(F)F,CCCC[N+]1(C)CCOC1,F[B-](F)(F)F,-1.899530880000057,3.808310239999682,5.707841119999739
N-butyl-N-methyloxazolidinium bis((trifluoromethyl)sulfonyl)imide,CCCC[N+]1(C)CCOC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+]1(C)CCOC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.899530880000057,2.363283040000678,4.262813920000735
N-methyl-N-butylmorpholinium (heptafluoro-n-propyl)trifluoroborate,CCCC[N+]1(C)CCOCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[N+]1(C)CCOCC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2.118558880000583,2.577537439994702,4.696096319995284
N-methyl-N-butylmorpholinium tetrafluoroborate,CCCC[N+]1(C)CCOCC1.F[B-](F)(F)F,CCCC[N+]1(C)CCOCC1,F[B-](F)(F)F,-2.118558880000583,3.808310239999682,5.926869120000265
N-methyl-N-butylmorpholinium bis((trifluoromethyl)sulfonyl)imide,CCCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[N+]1(C)CCOCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.118558880000583,2.363283040000678,4.48184192000126
1-butyl-1-ethylpyrrolidinium ethyl sulfate,CCCC[N+]1(CC)CCCC1.CCOS(=O)(=O)[O-],CCCC[N+]1(CC)CCCC1,CCOS(=O)(=O)[O-],-2.138920799999269,1.248564480000786,3.387485280000055
"1-butyl-2,3,4,6,7,8,9,10-octahydropyrimido[1,2-a]azepinium thiocyanate",CCCC[N+]1=C2CCCCCN2CCC1.N#C[S-],CCCC[N+]1=C2CCCCCN2CCC1,N#C[S-],-1.69039552000053,-0.7994431999997147,0.8909523200008154
"N-Butyl-3,4-dihydroisoquinolinium tetrafluoroborate",CCCC[N+]1=Cc2ccccc2CC1.F[B-](F)(F)F,CCCC[N+]1=Cc2ccccc2CC1,F[B-](F)(F)F,0.4226936000007839,3.808310239999682,3.385616639998898
"N,N-diethyl-N-methylbutan-1-aminium trifluoro(perfluoropropyl)borate",CCCC[NH+](CC)CC.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[NH+](CC)CC,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.87749615999941,2.577537439994702,4.4550335999941115
Tri-n-butylammonium Mesylate,CCCC[NH+](CCCC)CCCC.CS(=O)(=O)[O-],CCCC[NH+](CCCC)CCCC,CS(=O)(=O)[O-],-1.56943983999885,0.3353761600004503,1.9048159999993004
Tri-n-butylammonium bis((trifluoromethyl)sulfonyl)imide,CCCC[NH+](CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[NH+](CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.56943983999885,2.363283040000678,3.932722879999528
Tri-n-butylammonium Trifluoromethanesulfonat,CCCC[NH+](CCCC)CCCC.O=S(=O)([O-])C(F)(F)F,CCCC[NH+](CCCC)CCCC,O=S(=O)([O-])C(F)(F)F,-1.56943983999885,2.288967200001534,3.858407040000384
tributylammonium nitrate,CCCC[NH+](CCCC)CCCC.O=[N+]([O-])[O-],CCCC[NH+](CCCC)CCCC,O=[N+]([O-])[O-],-1.56943983999885,0.1507779199998911,1.7202177599987412
Butylammonium pentadecafluorooctanoate,CCCC[NH3+].O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[NH3+],O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-0.8026854399997232,0.96741168000095,1.7700971200006732
Butylammonium heptafluorobutyrate,CCCC[NH3+].O=C([O-])C(F)(F)C(F)(F)C(F)(F)F,CCCC[NH3+],O=C([O-])C(F)(F)C(F)(F)C(F)(F)F,-0.8026854399997232,0.9252516799991639,1.727937119998887
butylammonium formate,CCCC[NH3+].O=C[O-],CCCC[NH3+],O=C[O-],-0.8026854399997232,-0.4839857600002149,0.31869967999950827
tributylmethylphosphonium methyl sulfate,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],CCCC[P+](C)(CCCC)CCCC,COS(=O)(=O)[O-],-2.519198560001169,0.8402543999994663,3.359452960000635
Methyl(tri-n-butyl)phosphonium bis((trifluoromethyl)sulfonyl)imide,CCCC[P+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCC[P+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.519198560001169,2.363283040000678,4.882481600001847
Tributyl(ethyl)phosphonium tetrafluoroborate,CCCC[P+](CC)(CCCC)CCCC.F[B-](F)(F)F,CCCC[P+](CC)(CCCC)CCCC,F[B-](F)(F)F,-2.24594192000026,3.808310239999682,6.054252159999942
tetrabutylphosphonium methanesulfonate,CCCC[P+](CCCC)(CCCC)CCCC.CS(=O)(=O)[O-],CCCC[P+](CCCC)(CCCC)CCCC,CS(=O)(=O)[O-],-2.407610559999958,0.3353761600004503,2.7429867200004083
Tetra(n-butyl)phosphonium Tosylate,CCCC[P+](CCCC)(CCCC)CCCC.Cc1ccc(S(=O)(=O)[O-])cc1,CCCC[P+](CCCC)(CCCC)CCCC,Cc1ccc(S(=O)(=O)[O-])cc1,-2.407610559999958,0.8446553599994875,3.2522659199994455
tetrabutylphosphonium hexafluorophosphate,CCCC[P+](CCCC)(CCCC)CCCC.F[P-](F)(F)(F)(F)F,CCCC[P+](CCCC)(CCCC)CCCC,F[P-](F)(F)(F)(F)F,-2.407610559999958,4.568990879999146,6.976601439999104
